iter	Logloss
445	0.006934998345
446	0.006935021978
447	0.00693500451
448	0.006935015702
449	0.006935014362
450	0.006935001959
451	0.006935006817
452	0.006935008028
453	0.006935009288
454	0.006935021422
455	0.00693500212
456	0.006935011551
457	0.006934998267
458	0.006935004322
459	0.006934997386
460	0.006934998891
461	0.006935002634
462	0.006934998798
463	0.006934983165
464	0.006934992853
465	0.006934990505
466	0.006935017201
467	0.006934956357
468	0.006934957495
469	0.00693498755
470	0.006934971587
471	0.006934954633
472	0.006935002926
473	0.006935008944
474	0.006934967
475	0.006934963734
476	0.006934960211
477	0.006934990926
478	0.006935007476
479	0.006934962633
480	0.006934957862
481	0.006934997715
482	0.006934972595
483	0.006934967384
484	0.006934972815
485	0.006934988656
486	0.006934977763
487	0.006934944723
488	0.00693498175
489	0.006934967089
490	0.006934957144
491	0.006934924411
492	0.006934940814
493	0.006934960741
494	0.006934955547
495	0.006934951768
496	0.006934933529
497	0.006934963804
498	0.006934944538
499	0.006934950611
500	0.006934967895
501	0.006934948226
502	0.006934972299
503	0.006934920777
504	0.006934898575
505	0.00693496162
506	0.006934951969
507	0.006934907896
508	0.006934948006
509	0.006934912336
510	0.006934907993
511	0.006934918158
512	0.006934955332
513	0.006934923782
514	0.006934950057
515	0.006934892167
516	0.006934921672
517	0.006934963799
518	0.006934921354
519	0.006934909684
520	0.006934906602
521	0.006934949304
522	0.006934932901
523	0.006934931653
524	0.006934918846
525	0.006934942662
526	0.006934917598
527	0.006934915854
528	0.006934928001
529	0.006934932074
530	0.006934918368
531	0.006934884093
532	0.006934902368
533	0.006934907799
534	0.006934932973
535	0.006934910795
536	0.006934913657
537	0.006934907529
538	0.006934891065
539	0.006934905854
540	0.00693491734
541	0.006934908557
542	0.006934871016
543	0.006934910722
544	0.006934895138
545	0.006934914808
546	0.006934901431
547	0.006934887046
548	0.006934863046
549	0.006934909211
550	0.006934952917
551	0.006934902238
552	0.006934846276
553	0.006934899339
554	0.006934900073
555	0.006934929761
556	0.006934902049
557	0.006934906379
558	0.006934877669
559	0.00693491488
560	0.006934910182
561	0.006934893302
562	0.006934871748
563	0.006934875675
564	0.006934878611
565	0.006934877265
566	0.006934880115
567	0.006934880372
568	0.006934867944
569	0.006934880054
570	0.006934900439
571	0.006934874531
572	0.006934858531
573	0.00693487776
574	0.006934892255
575	0.006934891962
576	0.006934870715
577	0.006934876133
578	0.006934900176
579	0.006934874352
580	0.006934859686
581	0.00693484637
582	0.006934853563
583	0.00693484982
584	0.006934875675
585	0.006934869614
586	0.006934862324
587	0.006934841284
588	0.006934849051
589	0.006934833601
590	0.006934866311
591	0.006934860897
592	0.006934815137
593	0.006934838512
594	0.006934843503
595	0.006934852408
596	0.006934856255
597	0.006934792292
598	0.006934851203
599	0.006934803852
600	0.006934838567
601	0.006934837062
602	0.006934797784
603	0.006934833026
604	0.006934810114
605	0.006934810444
606	0.00693482497
607	0.006934819319
608	0.006934833777
609	0.006934821832
610	0.006934811226
611	0.006934806456
612	0.006934802186
613	0.00693479053
614	0.006934833335
615	0.006934810143
616	0.006934809556
617	0.006934792382
618	0.00693481873
619	0.006934793666
620	0.006934798877
621	0.006934788602
622	0.006934804712
623	0.006934759783
624	0.0069348064
625	0.006934795298
626	0.006934780363
627	0.006934804485
628	0.006934790381
629	0.006934795372
630	0.006934790895
631	0.006934798735
632	0.006934799298
633	0.006934814307
634	0.006934783323
635	0.006934763653
636	0.006934777757
637	0.006934780234
638	0.006934777702
639	0.006934769922
640	0.006934769372
641	0.00693478794
642	0.006934786619
643	0.006934776417
644	0.006934772858
645	0.0069347915
646	0.006934781481
647	0.006934777078
648	0.006934769739
649	0.006934775683
650	0.006934770326
651	0.006934778142
652	0.006934766142
653	0.006934791463
654	0.006934777115
655	0.006934777702
656	0.006934794802
657	0.006934789065
658	0.006934784661
659	0.006934787937
660	0.006934773221
661	0.006934782726
662	0.006934761698
663	0.006934784377
664	0.006934796358
665	0.006934769423
666	0.006934763845
667	0.00693476579
668	0.006934778193
669	0.006934759318
670	0.006934759715
671	0.006934788082
672	0.00693477333
673	0.006934791476
674	0.006934752884
675	0.006934761825
676	0.006934737152
677	0.006934726326
678	0.006934731734
679	0.006934765549
680	0.006934727206
681	0.006934727793
682	0.006934729444
683	0.006934746251
684	0.006934742802
685	0.006934752539
686	0.006934738521
687	0.006934734705
688	0.0069347172
689	0.006934711586
690	0.006934705274
691	0.006934724784
692	0.00693473575
693	0.00693472797
694	0.006934730906
695	0.006934690062
696	0.006934693658
697	0.006934724337
698	0.006934720594
699	0.00693472375
700	0.006934733658
701	0.006934738428
702	0.006934721842
703	0.006934720924
704	0.006934714869
705	0.006934703144
706	0.006934724171
707	0.006934733333
708	0.006934695749
709	0.006934700703
710	0.006934711785
711	0.006934714941
712	0.006934696263
713	0.006934717437
714	0.006934680997
715	0.006934701951
716	0.006934695749
717	0.00693471318
718	0.006934699859
719	0.006934720592
720	0.006934718758
721	0.006934730757
722	0.006934713326
723	0.006934691932
724	0.006934665107
725	0.006934665254
726	0.006934672116
727	0.006934713216
728	0.00693474173
729	0.006934744042
730	0.006934713877
731	0.006934702428
732	0.006934678648
733	0.006934655933
734	0.006934672887
735	0.006934694428
736	0.006934709971
737	0.006934690742
738	0.006934722118
739	0.006934732466
740	0.006934726154
741	0.006934718778
742	0.006934682901
743	0.006934687782
744	0.006934676957
745	0.006934678204
746	0.006934692846
747	0.006934703249
748	0.006934720643
749	0.0069347289
750	0.006934669327
751	0.006934691308
752	0.006934675984
753	0.006934668754
754	0.006934673305
755	0.006934696007
756	0.006934703163
757	0.006934709071
758	0.006934689035
759	0.006934685108
760	0.006934654944
761	0.006934648534
762	0.006934670002
763	0.006934669011
764	0.00693469202
765	0.006934713781
766	0.006934703983
767	0.006934671788
768	0.006934675641
769	0.00693468325
770	0.006934704918
771	0.006934634901
772	0.006934653616
773	0.006934663194
774	0.006934672405
775	0.006934668221
776	0.006934698423
777	0.006934632002
778	0.006934647708
779	0.006934668313
780	0.006934670013
781	0.006934672509
782	0.006934662526
783	0.006934664831
784	0.006934657528
785	0.006934631254
786	0.006934646697
787	0.006934639675
788	0.006934643051
789	0.006934651381
790	0.006934651809
791	0.006934643069
792	0.006934636683
793	0.006934613124
794	0.006934628187
795	0.006934620457
796	0.006934615637
797	0.006934646719
798	0.00693462322
799	0.006934641398
800	0.006934634132
801	0.006934638413
802	0.006934616518
803	0.006934603802
804	0.006934621489
805	0.006934614811
806	0.006934620976
807	0.006934603031
808	0.006934611361
809	0.006934594018
810	0.006934605137
811	0.006934574916
812	0.006934613375
813	0.006934583063
814	0.006934603833
815	0.0069345831
816	0.006934613228
817	0.006934594329
818	0.006934611466
819	0.006934593142
820	0.006934591674
821	0.006934584592
822	0.006934569063
823	0.006934587448
824	0.006934575081
825	0.006934589833
826	0.006934580842
827	0.006934587962
828	0.006934616059
829	0.006934540586
830	0.006934595961
831	0.006934545161
832	0.006934572549
833	0.006934579044
834	0.006934561998
835	0.006934582071
836	0.006934578291
837	0.00693459675
838	0.006934545448
839	0.006934596456
840	0.006934563172
841	0.006934560713
842	0.006934553692
843	0.00693457259
844	0.006934550095
845	0.006934551123
846	0.006934579526
847	0.006934596297
848	0.006934539924
849	0.006934556474
850	0.006934582162
851	0.006934598565
852	0.0069345473
853	0.006934550493
854	0.006934546676
855	0.006934561282
856	0.006934559153
857	0.006934569685
858	0.006934519765
859	0.00693457963
860	0.006934559941
861	0.006934540786
862	0.006934562277
863	0.006934557023
864	0.006934553133
865	0.006934529684
866	0.006934525158
867	0.00693454106
868	0.006934539536
869	0.006934513482
870	0.006934498604
871	0.006934527257
872	0.006934517202
873	0.006934523001
874	0.006934531478
875	0.006934508175
876	0.006934515955
877	0.006934503282
878	0.006934520419
879	0.006934542009
880	0.006934511294
881	0.006934488799
882	0.00693449289
883	0.006934520706
884	0.006934520009
885	0.006934522908
886	0.00693449656
887	0.006934474909
888	0.006934521404
889	0.006934526468
890	0.006934501514
891	0.006934489991
892	0.006934499899
893	0.006934506028
894	0.006934509624
895	0.006934527018
896	0.006934521404
897	0.006934485698
898	0.006934512046
899	0.006934519055
900	0.006934502969
901	0.00693450421
902	0.006934488675
903	0.006934514063
904	0.006934468045
905	0.006934468155
906	0.006934491531
907	0.00693452287
908	0.006934509035
909	0.00693449498
910	0.006934462027
911	0.006934477403
912	0.006934474271
913	0.006934482197
914	0.006934502527
915	0.006934482124
916	0.006934463115
917	0.006934477867
918	0.006934500356
919	0.006934493347
920	0.006934511805
921	0.00693447665
922	0.006934475439
923	0.006934453568
924	0.006934480833
925	0.006934483622
926	0.006934483182
927	0.006934483549
928	0.006934508136
929	0.006934457054
930	0.006934461995
931	0.006934462943
932	0.006934449842
933	0.00693448052
934	0.006934466025
935	0.006934469878
936	0.006934479016
937	0.006934465401
938	0.006934486502
939	0.006934486502
940	0.006934486502
941	0.006934486502
942	0.006934486502
943	0.006934486502
944	0.006934486502
945	0.006934486502
946	0.006934486502
947	0.006934486502
948	0.006934486502
949	0.006934486502
950	0.006934486502
951	0.006934486502
952	0.006934486502
953	0.006934486502
954	0.006934486502
955	0.006934486502
956	0.006934486502
957	0.006934486502
958	0.006934486502
959	0.006934486502
960	0.006934486502
961	0.006934486502
962	0.006934486502
963	0.006934486502
964	0.006934486502
965	0.006934486502
966	0.006934486502
967	0.006934486502
968	0.006934486502
969	0.006934486502
970	0.006934486502
971	0.006934486502
972	0.006934486502
973	0.006934486502
974	0.006934486502
975	0.006934486502
976	0.006934486502
977	0.006934486502
978	0.006934486502
979	0.006934486502
980	0.006934486502
981	0.006934486502
982	0.006934486502
983	0.006934486502
984	0.006934486502
985	0.006934486502
986	0.006934486502
987	0.006934486502
988	0.006934486502
989	0.006934486502
990	0.006934486502
991	0.006934486502
992	0.006934486502
993	0.006934486502
994	0.006934486502
995	0.006934486502
996	0.006934486502
997	0.006934486502
998	0.006934486502
999	0.006934486502
